tweet_id,jpg_url,dog_Type,timestamp,source,text,expanded_urls,rating,name,dog_stage,favorite,retweet
675432746517426176,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,Labrador_retriever,2015-12-11 21:51:30+00:00,Twitter for iPhone,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,https://twitter.com/dog_rates/status/1862,12.0,,None,1371,505
675483430902214656,https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg,,2015-12-12 01:12:54+00:00,Twitter for iPhone,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,https://twitter.com/dog_rates/status/1861,5.0,,None,1676,860
675489971617296384,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,West_Highland_white_terrier,2015-12-12 01:38:53+00:00,Twitter for iPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,https://twitter.com/dog_rates/status/1860,10.0,,None,1163,531
675497103322386432,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla,2015-12-12 02:07:14+00:00,Twitter for iPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://twitter.com/dog_rates/status/1859,11.0,Reggie,None,2843,1148
675501075957489664,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,,2015-12-12 02:23:01+00:00,Twitter for iPhone,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",https://twitter.com/dog_rates/status/1858,13.0,,None,15692,5267
675517828909424640,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,Scottish_deerhound,2015-12-12 03:29:35+00:00,Twitter for iPhone,12/10 stay woke https://t.co/XDiQw4Akiw,https://twitter.com/dog_rates/status/1857,12.0,,None,1162,413
675522403582218240,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker_spaniel,2015-12-12 03:47:46+00:00,Twitter for iPhone,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,https://twitter.com/dog_rates/status/1856,10.0,Sammy,None,948,251
675531475945709568,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,Pembroke,2015-12-12 04:23:49+00:00,Twitter for iPhone,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,https://twitter.com/dog_rates/status/1855,10.0,Ellie,None,1078,335
675534494439489536,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,chow,2015-12-12 04:35:48+00:00,Twitter for iPhone,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,https://twitter.com/dog_rates/status/1854,11.0,,None,1673,365
675706639471788032,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,English_springer,2015-12-12 15:59:51+00:00,Twitter for iPhone,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,https://twitter.com/dog_rates/status/1853,10.0,,None,588,86
675707330206547968,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,Staffordshire_bullterrier,2015-12-12 16:02:36+00:00,Twitter for iPhone,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,https://twitter.com/dog_rates/status/1852,11.0,,None,1796,608
675710890956750848,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard_schnauzer,2015-12-12 16:16:45+00:00,Twitter for iPhone,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,https://twitter.com/dog_rates/status/1851,12.0,Lenny,None,1701,726
675781562965868544,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,Maltese_dog,2015-12-12 20:57:34+00:00,Twitter for iPhone,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,https://twitter.com/dog_rates/status/1849,11.0,Buddah,None,1467,423
675798442703122432,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,beagle,2015-12-12 22:04:39+00:00,Twitter for iPhone,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,https://twitter.com/dog_rates/status/1848,10.0,Bernie,None,9388,3074
675822767435051008,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,Pomeranian,2015-12-12 23:41:18+00:00,Twitter for iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,https://twitter.com/dog_rates/status/1846,10.0,,None,1391,481
675845657354215424,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,pug,2015-12-13 01:12:15+00:00,Twitter for iPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",https://twitter.com/dog_rates/status/1845,10.0,Pepper,pupper,2063,784
675853064436391936,https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg,Labrador_retriever,2015-12-13 01:41:41+00:00,Twitter for iPhone,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,https://twitter.com/dog_rates/status/1843,11.0,,None,2451,1144
675870721063669760,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,golden_retriever,2015-12-13 02:51:51+00:00,Twitter for iPhone,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,https://twitter.com/dog_rates/status/1842,11.0,,None,1484,505
675878199931371520,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,Cardigan,2015-12-13 03:21:34+00:00,Twitter for iPhone,"Ok, I'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsVCGIipI",https://twitter.com/dog_rates/status/1841,11.0,,None,3802,1247
675888385639251968,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,West_Highland_white_terrier,2015-12-13 04:02:03+00:00,Twitter for iPhone,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,https://twitter.com/dog_rates/status/1840,10.0,,None,2137,845
676089483918516224,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,bull_mastiff,2015-12-13 17:21:08+00:00,Twitter for iPhone,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",https://twitter.com/dog_rates/status/1837,9.0,,None,1191,393
676101918813499392,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,Shih-Tzu,2015-12-13 18:10:33+00:00,Twitter for iPhone,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,https://twitter.com/dog_rates/status/1835,11.0,Striker,None,2597,1056
676215927814406144,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,,2015-12-14 01:43:35+00:00,Twitter for iPhone,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv,https://twitter.com/dog_rates/status/1831,9.0,Herm,None,1584,519
676219687039057920,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,whippet,2015-12-14 01:58:31+00:00,Twitter for iPhone,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,https://twitter.com/dog_rates/status/1830,10.0,Kenneth,None,71447,27997
676263575653122048,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,toy_poodle,2015-12-14 04:52:55+00:00,Twitter for iPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper. 10/10 maybe next year https://t.co/fTgbq1UBR9,https://twitter.com/dog_rates/status/1828,10.0,,pupper,1901,487
676430933382295552,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,golden_retriever,2015-12-14 15:57:56+00:00,Twitter for iPhone,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",https://twitter.com/dog_rates/status/1827,10.0,Duke,None,1272,305
676533798876651520,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,chow,2015-12-14 22:46:41+00:00,Twitter for iPhone,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,https://twitter.com/dog_rates/status/1823,12.0,,None,1711,494
676582956622721024,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,Boston_bull,2015-12-15 02:02:01+00:00,Twitter for iPhone,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vZYtynZZlH",https://twitter.com/dog_rates/status/1821,8.0,Vinnie,None,1087,252
676603393314578432,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,whippet,2015-12-15 03:23:14+00:00,Twitter for iPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,https://twitter.com/dog_rates/status/1817,9.0,Godzilla,pupper,1049,344
676606785097199616,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,malinois,2015-12-15 03:36:42+00:00,Twitter for iPhone,*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,https://twitter.com/dog_rates/status/1816,12.0,,None,1733,392
676617503762681856,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,Chihuahua,2015-12-15 04:19:18+00:00,Twitter for iPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,https://twitter.com/dog_rates/status/1814,13.0,,pupper,2630,858
676776431406465024,https://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg,,2015-12-15 14:50:49+00:00,Twitter for iPhone,"When someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rMZi5Ca1k",https://twitter.com/dog_rates/status/1813,10.0,,None,4556,1813
676811746707918848,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,Chihuahua,2015-12-15 17:11:09+00:00,Twitter for iPhone,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,https://twitter.com/dog_rates/status/1812,9.0,Penny,None,1318,385
676864501615042560,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,Chesapeake_Bay_retriever,2015-12-15 20:40:47+00:00,Twitter for iPhone,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,https://twitter.com/dog_rates/status/1809,10.0,Ash,None,1909,633
676936541936185344,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,Chesapeake_Bay_retriever,2015-12-16 01:27:03+00:00,Twitter for iPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,https://twitter.com/dog_rates/status/1806,8.0,,pupper,11701,4470
676948236477857792,https://pbs.twimg.com/media/CWUA1GFW4AAowiq.jpg,,2015-12-16 02:13:31+00:00,Twitter for iPhone,This is Karl. Karl thinks he's slick. 6/10 sneaky pup https://t.co/Lo4ALwjVh4,https://twitter.com/dog_rates/status/1803,6.0,Karl,None,1975,782
676957860086095872,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,Labrador_retriever,2015-12-16 02:51:45+00:00,Twitter for iPhone,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,https://twitter.com/dog_rates/status/1801,10.0,,None,2043,727
677187300187611136,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,English_setter,2015-12-16 18:03:28+00:00,Twitter for iPhone,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,https://twitter.com/dog_rates/status/1799,9.0,,None,2505,816
677228873407442944,https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg,,2015-12-16 20:48:40+00:00,Twitter for iPhone,Say hello to Chuq. He just wants to fit in. 11/10 https://t.co/hGkMCjZzn4,https://twitter.com/dog_rates/status/1798,11.0,Chuq,None,3232,1477
677269281705472000,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,Shetland_sheepdog,2015-12-16 23:29:14+00:00,Twitter for iPhone,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,https://twitter.com/dog_rates/status/1797,10.0,the,pupper,1806,639
677301033169788928,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,Japanese_spaniel,2015-12-17 01:35:24+00:00,Twitter for iPhone,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,https://twitter.com/dog_rates/status/1796,5.0,Juckson,None,1121,356
677328882937298944,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,kelpie,2015-12-17 03:26:04+00:00,Twitter for iPhone,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,https://twitter.com/dog_rates/status/1794,10.0,Derek,None,3359,1360
677331501395156992,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,beagle,2015-12-17 03:36:28+00:00,Twitter for iPhone,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,https://twitter.com/dog_rates/status/1793,9.0,Humphrey,None,992,212
677334615166730240,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,Lakeland_terrier,2015-12-17 03:48:51+00:00,Twitter for iPhone,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,https://twitter.com/dog_rates/status/1792,9.0,,None,1232,253
677530072887205888,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,Staffordshire_bullterrier,2015-12-17 16:45:31+00:00,Twitter for iPhone,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,https://twitter.com/dog_rates/status/1790,9.0,Axel,None,974,206
677547928504967168,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,American_Staffordshire_terrier,2015-12-17 17:56:29+00:00,Twitter for iPhone,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,https://twitter.com/dog_rates/status/1789,12.0,,None,6365,3322
677557565589463040,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,Shih-Tzu,2015-12-17 18:34:46+00:00,Twitter for iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. 10/10 still cute https://t.co/96IBkOYB7j,https://twitter.com/dog_rates/status/1788,10.0,,pupper,2244,1030
677573743309385728,https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg,,2015-12-17 19:39:03+00:00,Twitter for iPhone,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable https://t.co/Htu8plSqEu,https://twitter.com/dog_rates/status/1786,10.0,Sandy,None,1948,608
677716515794329600,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,chow,2015-12-18 05:06:23+00:00,Twitter for iPhone,IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,https://twitter.com/dog_rates/status/1779,12.0,,None,2801,885
677895101218201600,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,dalmatian,2015-12-18 16:56:01+00:00,Twitter for iPhone,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,https://twitter.com/dog_rates/status/1778,9.0,,None,4417,1855
677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,Eskimo_dog,2015-12-18 18:29:07+00:00,Twitter for iPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",https://twitter.com/dog_rates/status/1777,10.0,,None,1229,367
678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,Chihuahua,2015-12-19 16:47:58+00:00,Twitter for iPhone,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,https://twitter.com/dog_rates/status/1773,9.0,Jessifer,None,1463,332
678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,Maltese_dog,2015-12-19 18:19:51+00:00,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,https://twitter.com/dog_rates/status/1772,10.0,,pupper,10476,5532
678334497360859136,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,Norfolk_terrier,2015-12-19 22:02:01+00:00,Twitter for iPhone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,https://twitter.com/dog_rates/status/1771,10.0,Rosie,None,1188,226
678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,golden_retriever,2015-12-19 22:28:09+00:00,Twitter for iPhone,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,https://twitter.com/dog_rates/status/1770,12.0,,pupper,1585,475
678380236862578688,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,Samoyed,2015-12-20 01:03:46+00:00,Twitter for iPhone,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,https://twitter.com/dog_rates/status/1769,10.0,Crumpet,None,2258,826
678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,miniature_pinscher,2015-12-20 01:38:42+00:00,Twitter for iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",https://twitter.com/dog_rates/status/1768,11.0,Bella,pupper,1718,384
678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,Pembroke,2015-12-20 02:09:34+00:00,Twitter for iPhone,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,https://twitter.com/dog_rates/status/1767,12.0,,None,1468,377
678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,Bedlington_terrier,2015-12-20 02:20:55+00:00,Twitter for iPhone,This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,https://twitter.com/dog_rates/status/1766,12.0,,None,74047,28830
678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,schipperke,2015-12-20 03:02:53+00:00,Twitter for iPhone,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,https://twitter.com/dog_rates/status/1765,10.0,Jerome,None,3854,1621
678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,Maltese_dog,2015-12-20 03:58:55+00:00,Twitter for iPhone,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,https://twitter.com/dog_rates/status/1764,2.0,Crystal,None,5027,2302
678446151570427904,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,Staffordshire_bullterrier,2015-12-20 05:25:42+00:00,Twitter for iPhone,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,https://twitter.com/dog_rates/status/1763,10.0,,None,3679,1383
678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,beagle,2015-12-21 00:53:29+00:00,Twitter for iPhone,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,https://twitter.com/dog_rates/status/1759,6.0,Tango,None,3423,1500
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,malamute,2015-12-21 01:53:54+00:00,Twitter for iPhone,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,https://twitter.com/dog_rates/status/1758,10.0,Dash,None,6528,2949
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish_terrier,2015-12-21 02:30:45+00:00,Twitter for iPhone,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",https://twitter.com/dog_rates/status/1757,10.0,Wilson,None,1491,423
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,2015-12-21 04:44:55+00:00,Twitter for iPhone,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,https://twitter.com/dog_rates/status/1754,7.0,Linda,None,3176,1037
678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,Labrador_retriever,2015-12-21 04:52:53+00:00,Twitter for iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,https://twitter.com/dog_rates/status/1753,12.0,,pupper,2367,824
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador_retriever,2015-12-21 16:04:13+00:00,Twitter for iPhone,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,https://twitter.com/dog_rates/status/1752,11.0,Lola,None,1504,415
679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,golden_retriever,2015-12-21 21:15:11+00:00,Twitter for iPhone,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,https://twitter.com/dog_rates/status/1749,9.0,,None,2064,591
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,kelpie,2015-12-22 01:28:25+00:00,Twitter for iPhone,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,https://twitter.com/dog_rates/status/1747,12.0,officially,None,5475,2329
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,pug,2015-12-22 04:35:49+00:00,Twitter for iPhone,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,https://twitter.com/dog_rates/status/1744,11.0,Rubio,None,19558,7288
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,toy_poodle,2015-12-23 00:45:35+00:00,Twitter for iPhone,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,https://twitter.com/dog_rates/status/1742,11.0,Hurley,None,29414,17106
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese_dog,2015-12-23 01:37:45+00:00,Twitter for iPhone,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,https://twitter.com/dog_rates/status/1741,9.0,Evy,None,1938,588
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,2015-12-23 03:58:25+00:00,Twitter for iPhone,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,https://twitter.com/dog_rates/status/1739,7.0,William,None,3097,1151
679527802031484928,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,,2015-12-23 05:03:47+00:00,Twitter for iPhone,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,https://twitter.com/dog_rates/status/1738,11.0,,pupper,2441,655
679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,boxer,2015-12-23 17:55:32+00:00,Twitter for iPhone,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,https://twitter.com/dog_rates/status/1736,8.0,Mike,None,1546,428
679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,West_Highland_white_terrier,2015-12-23 18:25:38+00:00,Twitter for iPhone,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,https://twitter.com/dog_rates/status/1735,8.0,Hunter,None,2003,756
679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French_bulldog,2015-12-23 18:51:56+00:00,Twitter for iPhone,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,https://twitter.com/dog_rates/status/1734,9.0,,None,1925,725
679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,bloodhound,2015-12-23 21:37:40+00:00,Twitter for iPhone,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,https://twitter.com/dog_rates/status/1733,10.0,Rinna,pupper,2873,1003
679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua,2015-12-24 00:58:27+00:00,Twitter for iPhone,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,https://twitter.com/dog_rates/status/1732,13.0,,pupper,33422,12699
679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,chow,2015-12-24 02:42:51+00:00,Twitter for iPhone,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,https://twitter.com/dog_rates/status/1730,7.0,Bruce,None,2629,1111
679877062409191424,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,,2015-12-24 04:11:37+00:00,Twitter for iPhone,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,https://twitter.com/dog_rates/status/1727,5.0,Penelope,None,1821,588
680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,Shih-Tzu,2015-12-24 17:00:27+00:00,TweetDeck,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,https://twitter.com/dog_rates/status/1725,9.0,Emmie,None,2405,784
680085611152338944,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,,2015-12-24 18:00:19+00:00,TweetDeck,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,https://twitter.com/dog_rates/status/1724,12.0,by,None,11840,8215
680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,golden_retriever,2015-12-24 19:00:23+00:00,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,https://twitter.com/dog_rates/status/1723,11.0,,pupper,3331,1264
